timestamp,ID,plot,species,size_class,flora_pulse_sensor,wp_MPa
2023-06-25T20:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-25T20:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T21:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-25T21:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-25T21:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T21:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T22:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T22:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T22:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-25T22:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-25T23:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46327999999999997
2023-06-25T23:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-25T23:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45602
2023-06-25T23:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T00:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T00:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46327999999999997
2023-06-26T00:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46327999999999997
2023-06-26T00:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46129999999999993
2023-06-26T01:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T01:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T01:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45404
2023-06-26T01:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T02:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46129999999999993
2023-06-26T02:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T02:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T02:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T03:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46327999999999997
2023-06-26T03:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T03:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T03:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45602
2023-06-26T04:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T04:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T04:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46129999999999993
2023-06-26T04:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T05:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T05:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T05:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T05:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T06:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T06:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T06:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T06:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46129999999999993
2023-06-26T07:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T07:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T07:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T07:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T08:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T08:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.46129999999999993
2023-06-26T08:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T08:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T09:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T09:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T09:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T09:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T10:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T10:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T10:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T10:45:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-06-26T11:00:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.458
2023-06-26T11:15:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45602
2023-06-26T11:30:00Z,TFE_116,TFE,Pouteria ramiflora,small,A210,-0.45997999999999994
2023-05-27T17:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.290614
2023-05-27T17:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.285961
2023-05-27T18:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.303022
2023-05-27T18:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.303022
2023-05-27T18:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.303022
2023-05-27T18:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.324736
2023-05-27T19:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.385225
2023-05-27T19:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.436408
2023-05-27T19:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.427102
2023-05-27T19:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.427102
2023-05-27T20:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.4441630000000005
2023-05-27T20:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.453469
2023-05-27T20:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T20:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.4612240000000005
2023-05-27T21:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-27T21:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T21:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T21:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T22:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T22:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-27T22:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-27T22:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-27T23:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-27T23:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-27T23:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-27T23:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T00:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T00:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-28T00:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T00:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.490692999999999
2023-05-28T01:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T01:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T01:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T01:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T02:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T02:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T02:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-28T02:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T03:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T03:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T03:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T03:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.490692999999999
2023-05-28T04:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T04:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T04:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T04:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-28T05:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T05:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T05:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T05:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T06:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T06:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T06:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T06:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T07:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T07:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T07:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-28T07:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T08:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T08:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T08:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T08:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T09:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T09:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T09:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.456571
2023-05-28T09:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.448816
2023-05-28T10:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.427102
2023-05-28T10:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.405388
2023-05-28T10:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.410041
2023-05-28T10:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.397633000000001
2023-05-28T11:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.375919000000001
2023-05-28T11:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.371266
2023-05-28T11:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.371266
2023-05-28T11:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.337144
2023-05-28T12:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.307675000000001
2023-05-28T12:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.316981
2023-05-28T12:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.295267
2023-05-28T12:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.324736
2023-05-28T13:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.312328
2023-05-28T13:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.303022
2023-05-28T13:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.248737
2023-05-28T13:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.102943
2023-05-28T14:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.9245780000000003
2023-05-28T14:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.839273
2023-05-28T14:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.8346199999999997
2023-05-28T14:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.00523
2023-05-28T15:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.065719
2023-05-28T15:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.068821000000001
2023-05-28T15:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.068821000000001
2023-05-28T15:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.102943
2023-05-28T16:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.0827800000000005
2023-05-28T16:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.1169020000000005
2023-05-28T16:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.380572
2023-05-28T16:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T17:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T17:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.468979
2023-05-28T17:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.456571
2023-05-28T17:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T18:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T18:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T18:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T18:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T19:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T19:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T19:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T19:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-28T20:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T20:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T20:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.4612240000000005
2023-05-28T20:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T21:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T21:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T21:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T21:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T22:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T22:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.4612240000000005
2023-05-28T22:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T22:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T23:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-28T23:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-28T23:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-28T23:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-29T00:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-29T00:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T00:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T00:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-29T01:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-29T01:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T01:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-29T01:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-29T02:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T02:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T02:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T02:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T03:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T03:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T03:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T03:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-29T04:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.473632
2023-05-29T04:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T04:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-29T04:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T05:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T05:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-29T05:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T05:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T06:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T06:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T06:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T06:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T07:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T07:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.492244
2023-05-29T07:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T07:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T08:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.482938
2023-05-29T08:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T08:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-29T08:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-29T09:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.478285
2023-05-29T09:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-29T09:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.465877
2023-05-29T09:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.453469
2023-05-29T10:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.453469
2023-05-29T10:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.456571
2023-05-29T10:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.427102
2023-05-29T10:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.431755000000001
2023-05-29T11:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.431755000000001
2023-05-29T11:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.427102
2023-05-29T11:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.414694
2023-05-29T11:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.405388
2023-05-29T12:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.385225
2023-05-29T12:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.385225
2023-05-29T12:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.371266
2023-05-29T12:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.334042
2023-05-29T13:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.2363290000000005
2023-05-29T13:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.107596
2023-05-29T13:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.9974750000000006
2023-05-29T13:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.9493940000000003
2023-05-29T14:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.941639000000001
2023-05-29T14:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.895109
2023-05-29T14:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.9292310000000006
2023-05-29T14:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.107596
2023-05-29T15:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.073474
2023-05-29T15:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.000577
2023-05-29T15:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.9245780000000003
2023-05-29T15:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.868742
2023-05-29T16:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.919925
2023-05-29T16:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.907517
2023-05-29T16:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.86564
2023-05-29T16:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.771029
2023-05-29T17:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.749315
2023-05-29T17:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,3.814457
2023-05-29T17:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.078127
2023-05-29T17:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.363511000000001
2023-05-29T18:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.47053
2023-05-29T18:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-29T18:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T18:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T19:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T19:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.490692999999999
2023-05-29T19:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-29T19:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T20:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T20:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.490692999999999
2023-05-29T20:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T20:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-29T21:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T21:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-29T21:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T21:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.5124070000000005
2023-05-29T22:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T22:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T22:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
2023-05-29T22:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T23:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T23:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.492244
2023-05-29T23:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.495346
2023-05-29T23:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-30T00:00:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.487591
2023-05-30T00:15:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.492244
2023-05-30T00:30:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.504652
2023-05-30T00:45:00Z,TFE_111,TFE,Manilkara bidentata,Intermediate,A211,4.499999000000001
