"TOA5","CR10XPBXE 3195","","","","","","TFE_Sation1"
"TIMESTAMP","RECORD","A211_AVG","B279_AVG","A210_AVG"
"TS","RN","","",""
"","","","",""
"2023-06-25 19:45:00",2462,-2.958,64.26,0.008
"2023-06-25 20:00:00",2463,-2.98,65.84,0.008
"2023-06-25 20:15:00",2464,-2.997,67.69,0.008
"2023-06-25 20:30:00",2465,-3.021,69.62,0.014
"2023-06-25 20:45:00",2466,-3.043,71.64,0.011
"2023-06-25 21:00:00",2467,-3.065,73.82,0.014
"2023-06-25 21:15:00",2468,-3.076,76.33,0.014
"2023-06-25 21:30:00",2469,-3.104,78.27,0.011
"2023-06-25 21:45:00",2470,-3.104,80.1,0.011
"2023-06-25 22:00:00",2471,-3.109,82.4,0.011
"2023-06-25 22:15:00",2472,-3.109,84.6,0.011
"2023-06-25 22:30:00",2473,-3.131,86.7,0.014
"2023-06-25 22:45:00",2474,-3.137,89.5,0.011
"2023-06-25 23:00:00",2475,-3.142,92.3,0.019
"2023-06-25 23:15:00",2476,-3.148,95.1,0.014
"2023-06-25 23:30:00",2477,-3.145,93.5,0.008
"2023-06-25 23:45:00",2478,-3.14,93.9,0.011
"2023-06-26 00:00:00",2479,-3.148,94,0.011
"2023-06-26 00:15:00",2480,-3.148,94.3,0.019
"2023-06-26 00:30:00",2481,-3.148,95.2,0.019
"2023-06-26 00:45:00",2482,-3.151,95.7,0.016
"2023-06-26 01:00:00",2483,-3.153,96.4,0.011
"2023-06-26 01:15:00",2484,-3.148,97.3,0.014
"2023-06-26 01:30:00",2485,-3.145,97.4,0.005
"2023-06-26 01:45:00",2486,-3.153,97.6,0.014
"2023-06-26 02:00:00",2487,-3.153,97.8,0.016
"2023-06-26 02:15:00",2488,-3.153,98.3,0.014
"2023-06-26 02:30:00",2489,-3.148,98.8,0.011
"2023-06-26 02:45:00",2490,-3.156,98.8,0.011
"2023-06-26 03:00:00",2491,-3.151,98.9,0.019
"2023-06-26 03:15:00",2492,-3.14,99.1,0.011
"2023-06-26 03:30:00",2493,-3.145,99,0.014
"2023-06-26 03:45:00",2494,-3.153,99.2,0.008
"2023-06-26 04:00:00",2495,-3.148,100,0.014
"2023-06-26 04:15:00",2496,-3.148,100,0.014
"2023-06-26 04:30:00",2497,-3.156,100.1,0.016
"2023-06-26 04:45:00",2498,-3.148,100.7,0.011
"2023-06-26 05:00:00",2499,-3.142,101,0.014
"2023-06-26 05:15:00",2500,-3.148,100.9,0.014
"2023-06-26 05:30:00",2501,-3.145,101.2,0.011
"2023-06-26 05:45:00",2502,-3.145,101.6,0.011
"2023-06-26 06:00:00",2503,-3.142,101.8,0.011
"2023-06-26 06:15:00",2504,-3.151,102.2,0.011
"2023-06-26 06:30:00",2505,-3.145,102.3,0.011
"2023-06-26 06:45:00",2506,-3.14,101.8,0.016
"2023-06-26 07:00:00",2507,-3.145,101.9,0.014
"2023-06-26 07:15:00",2508,-3.142,102.1,0.011
"2023-06-26 07:30:00",2509,-3.134,102.3,0.014
"2023-06-26 07:45:00",2510,-3.14,101.8,0.011
"2023-06-26 08:00:00",2511,-3.145,101.6,0.014
"2023-06-26 08:15:00",2512,-3.142,101.9,0.016
"2023-06-26 08:30:00",2513,-3.131,101.4,0.014
"2023-06-26 08:45:00",2514,-3.118,100.8,0.011
"2023-06-26 09:00:00",2515,-3.129,100.3,0.014
"2023-06-26 09:15:00",2516,-3.12,98.4,0.014
"2023-06-26 09:30:00",2517,-3.12,96.1,0.011
"2023-06-26 09:45:00",2518,-3.118,91.9,0.011
"2023-06-26 10:00:00",2519,-3.115,77.84,0.011
"2023-06-26 10:15:00",2520,-3.107,-7.804,0.011
"2023-06-26 10:30:00",2521,-3.098,-8.22,0.011
"2023-06-26 10:45:00",2522,-3.096,-8.98,0.014
"2023-06-26 11:00:00",2523,-3.082,-8.87,0.011
"2023-06-26 11:15:00",2524,-3.079,-8.64,0.008
"2023-06-26 11:30:00",2525,-3.082,-5.763,0.014
